traffic_report_id,published_date,issue_reported,latitude,longitude,address,traffic_report_status,hour
C78296AA3AA7F4083D9C41486953ADED522A1F26_1717385983,2024-06-03 03:39:43+00:00,Traffic Hazard,30.171465,-97.739834,5711-6299 E William Cannon Dr,ARCHIVED,3
722A7E9C6DCBB04ED1FFFE8D658EA03CE68F8E01_1717386947,2024-06-03 03:55:47+00:00,Crash Urgent,30.313095,-97.686142,2012-2101 Wheless Ln,ARCHIVED,3
C5E8754637504E5EBF868EFC915AE09CB8BA1C3B_1717391072,2024-06-03 05:04:32+00:00,COLLISN/ LVNG SCN,30.237719,-97.589617,14300-14310 Sandifer St,ARCHIVED,5
88C79C1DC9D13B2B592B9057730DF504809A43C1_1717392313,2024-06-03 05:25:13+00:00,Crash Service,30.306067,-97.74493,1201 W 38th St,ARCHIVED,5
99621FE7E9F6C2AEE4DC5FD804EF346B774689CA_1717392921,2024-06-03 05:35:21+00:00,Crash Service,30.358944,-97.688709,9400 N Ih 35 Svrd Sb,ARCHIVED,5
275CA1C1B6F73ABB5E67F61C11EF17C5620ACD07_1717395779,2024-06-03 06:22:59+00:00,Crash Urgent,30.154446,-97.836824,2005 Marcus Abrams Blvd,ARCHIVED,6
88C79C1DC9D13B2B592B9057730DF504809A43C1_1717396655,2024-06-03 06:37:35+00:00,COLLISN/ LVNG SCN,30.179432,-97.614676,5200 Ross Rd,ARCHIVED,6
1C236C76127575E539A03D4621AA35451321622C_1717396668,2024-06-03 06:37:48+00:00,COLLISN/ LVNG SCN,30.242457,-97.69031,102-246 Bastrop Hwy Sb,ARCHIVED,6
081D56D6B22FC0A22C88402E0DB31FC3825EA4AB_1717400682,2024-06-03 07:44:42+00:00,Crash Urgent,30.409213,-97.673498,12600-12809 N Ih 35 Svrd Nb,ARCHIVED,7
0CF1E822BDEEE81C31642D73DF2A5DB1ABCDB07A_1717405058,2024-06-03 08:57:38+00:00,Traffic Hazard,30.230214,-97.7771,1106-1119 Banister Ln,ARCHIVED,8
52E1D656CD2AE6967E9063CF3290C80502171AE5_1717408723,2024-06-03 09:58:43+00:00,Crash Service,30.440077,-97.669233,0 N Ih 35 Nb At Wells Branch Trn,ARCHIVED,9
4EC9F4EB1CF064513747B5E058DD05F3F6D6B737_1717411338,2024-06-03 10:42:18+00:00,TRFC HAZD/ DEBRIS,30.186136,-97.553446,E Sh 71 Eb / Albert Brown Dr,ARCHIVED,10
9EE516E1256422B2C7CD0402CAD219A36F7E7723_1717411759,2024-06-03 10:49:19+00:00,Crash Urgent,30.429261,-97.842502,8900-9009 N Fm 620 Rd,ARCHIVED,10
ED82ABD47CE01FF81B7493F084EFF25A84D51E95_1717412336,2024-06-03 10:58:56+00:00,Traffic Hazard,30.379963,-97.739025,0 N Cap Tx To Research Sb Ramp,ARCHIVED,10
3D527222FC186AB478A68C855151C7BBA73DFF47_1717413015,2024-06-03 11:10:15+00:00,Crash Service,30.381621,-97.686544,11209 N LAMAR BLVD,ARCHIVED,11
02EFB6CDABCF363D66DA0FC33416F45873AC7D57_1717413432,2024-06-03 11:17:12+00:00,COLLISION,30.225563,-97.632194,1300-blk S Fm 973 Rd,ARCHIVED,11
1D39AD587747B9C15F27B294438DD4145B2A79A9_1717415039,2024-06-03 11:43:59+00:00,Stalled Vehicle,30.402422,-97.657353,12800 Harris Ridge Blvd,ARCHIVED,11
80D5B2A867B21E37CD472071370518DF40FA4F01_1717416738,2024-06-03 12:12:18+00:00,TRFC HAZD/ DEBRIS,30.456362,-97.666997,0 N IH 35 SB AT GRAND AVENUE TRN,ARCHIVED,12
CB197B480A07A794B94CA9D50661DB1FAD2E3873_1717417158,2024-06-03 12:19:18+00:00,Traffic Hazard,30.309019,-97.591958,Bloor Rd / Blue Bluff Rd,ARCHIVED,12
83DF4360232F4B1CC609EDB0620E15005085786D_1717418013,2024-06-03 12:33:33+00:00,LOOSE LIVESTOCK,30.122022,-97.777969,11642-12426 BRADSHAW RD,ARCHIVED,12
2C7EF0922DDD74809CA7CF4FE2F7A8A5E86F6BFA_1717418456,2024-06-03 12:40:56+00:00,Traffic Hazard,30.187995,-97.786808,7306 Lunar Dr,ARCHIVED,12
53EB8055CF041753B3A43D89F2B9503C9BA333E1_1717418819,2024-06-03 12:46:59+00:00,Traffic Hazard,30.216153,-97.745261,1700-2017 E Ben White Blvd Eb,ARCHIVED,12
DA5C7DB3D666DDE998D6A0423E2301A63F097887_1717419474,2024-06-03 12:57:54+00:00,Traffic Hazard,30.182841,-97.687497,Burleson Rd / S Us 183 Hwy Nb,ARCHIVED,12
96C71E10C9F797720254BF8AB512C22BEF680B46_1717419934,2024-06-03 13:05:34+00:00,Traffic Hazard,30.229287,-97.743699,2700 S Ih 35 Nb,ARCHIVED,13
A238EFA1E6BE785257FFA83915DC0E6EF13B355C_1717420448,2024-06-03 13:14:08+00:00,Crash Urgent,30.482008,-97.789395,10318-10348 Lakeline Blvd,ARCHIVED,13
00F36866326DA3B8DDE0D960226DCD6AFB5AF127_1717420788,2024-06-03 13:19:48+00:00,Crash Urgent,30.195283,-97.785924,6800 Bill Hughes Rd,ARCHIVED,13
B6808C6A6514680B9D8425C63148958350B9EAF6_1717421102,2024-06-03 13:25:02+00:00,Crash Urgent,30.405793,-97.668723,12703 CENTER LAKE DR,ARCHIVED,13
855445439C828E15A36D1D2016C2E24C90B52C0F_1717421768,2024-06-03 13:36:08+00:00,LOOSE LIVESTOCK,30.269243,-97.617084,5300-BLK BLUE BLUFF RD,ARCHIVED,13
346F2749EFBE761597FD81E1C0CC286B1587910C_1717421959,2024-06-03 13:39:19+00:00,Traffic Hazard,30.37729,-97.658778,DESSAU RD / E BRAKER LN,ARCHIVED,13
C5BFB955B32F344A6D546172A9D92E711AE92CF4_1717423744,2024-06-03 14:09:04+00:00,COLLISN/ LVNG SCN,30.15293,-97.769438,1601 E SLAUGHTER LN,ARCHIVED,14
1373EA12BAAA638B59CA93994D65CC541259C1BB_1717424070,2024-06-03 14:14:30+00:00,Traffic Hazard,30.354566,-97.675604,9603 Marston Ln,ARCHIVED,14
96E343620E5F9BDF0D829F853C4C3B90B4751D08_1717424519,2024-06-03 14:21:59+00:00,Crash Urgent,30.24682,-97.887942,7500-8229 W Sh 71,ARCHIVED,14
A2DAE302A48D5CBE257B8DB4C150CF14C602A71B_1717425903,2024-06-03 14:45:03+00:00,Traffic Hazard,30.230003,-97.878707,6900-7011 Convict Hill Rd,ARCHIVED,14
9C3D9746E3DEF4E72391716B528F6F3F28368E16_1717428843,2024-06-03 15:34:03+00:00,Crash Service,30.295391,-97.719812,3828 N Ih 35 Svrd Sb,ARCHIVED,15
0E315B1BE59D3D1B148177D3D2C3CC3FA6ADA692_1717429243,2024-06-03 15:40:43+00:00,Crash Urgent,30.266236,-97.782831,Bee Cave Rd / S Mopac Expy Svrd Sb,ARCHIVED,15
066B5BB7A384BED2EDCDC65D0BCAA57C1EE971D0_1717429684,2024-06-03 15:48:04+00:00,Crash Service,30.39227,-97.706711,1910 W Braker Ln,ARCHIVED,15
5070BE49E5B2AEE2297A3F986768A4AA0E7B1442_1717430191,2024-06-03 15:56:31+00:00,Crash Urgent,30.371147,-97.692406,Masterson Pass / N Lamar Blvd,ARCHIVED,15
E668EF2D42BDE2E16C19F7873317CB36E0516B0E_1717430204,2024-06-03 15:56:44+00:00,Traffic Hazard,30.345405,-97.751535,5900-6500 N Mopac Expy Sb,ARCHIVED,15
CD53E2929FBF6B1F6F2069F6FFE5976FD5C31536_1717430328,2024-06-03 15:58:48+00:00,Traffic Hazard,30.229219,-97.78569,Russell Dr / W Ben White Blvd Svrd Wb,ARCHIVED,15
C94C3FF3186FA0560180BA638775323FC4895576_1717431830,2024-06-03 16:23:50+00:00,VEHICLE FIRE,30.17833,-97.615157,4500-5125 Ross Rd,ARCHIVED,16
4E90091068533B241B2634A3599D34ABCA4C11AF_1717432835,2024-06-03 16:40:35+00:00,Crash Urgent,30.250161,-97.735471,1-305 S Ih 35 Svrd Nb,ARCHIVED,16
85CA1FFDE3C0A7F9418AA74D8309CAF5A31749E9_1717433785,2024-06-03 16:56:25+00:00,COLLISION WITH INJURY,30.044088,-97.68871,8700-8789 OLD LOCKHART HWY,ARCHIVED,16
41048BC3417903D2A6B8E3FE2F13D267E25AE256_1717433816,2024-06-03 16:56:56+00:00,Crash Service,30.248525,-97.77057,2021-2199 Kinney Ave,ARCHIVED,16
F044273FF64E6267491ECB277F551DFD17D93576_1717434172,2024-06-03 17:02:52+00:00,Traffic Hazard,30.268382,-97.747706,500 W 5th St,ARCHIVED,17
DE86CC3F60A4A0F9AE1596B865AE93E39C12D4B9_1717434534,2024-06-03 17:08:54+00:00,Crash Urgent,30.332808,-97.686101,Cameron Rd / E Anderson Ln Svrd Wb,ARCHIVED,17
270EBCCA3BA16D800F173FE553E41E1A282156AB_1717434689,2024-06-03 17:11:29+00:00,Traffic Hazard,30.37695,-97.675592,778-783 E Braker Ln,ARCHIVED,17
5B97F2CCB25ECA23648B004D2A87FE8158705549_1717435323,2024-06-03 17:22:03+00:00,Crash Urgent,30.232194,-97.736726,1800-1843 E Oltorf St,ARCHIVED,17
8F851B7763C31844EA6A443A3FE35DE3EA3D4F10_1717435420,2024-06-03 17:23:40+00:00,TRFC HAZD/ DEBRIS,30.414921,-97.892344,7069-7099 COMANCHE TRL,ARCHIVED,17
39736DCBAFB7FA0A7BA7EFD0167B660291181970_1717436220,2024-06-03 17:37:00+00:00,TRFC HAZD/ DEBRIS,30.341168,-97.551939,100-119 S LAMPASAS ST,ARCHIVED,17
00AF91033AEFE00A141CF9CFF3BFE5694379B03D_1717436317,2024-06-03 17:38:37+00:00,Traffic Hazard,30.449102,-97.696422,14400-14532 N Mopac Expy Sb,ARCHIVED,17
C0AED871BAB88520B7E8F8761F7A4AFB605D5410_1717436795,2024-06-03 17:46:35+00:00,Traffic Hazard,30.299608,-97.572534,12100-12425 Bloor Rd,ARCHIVED,17
AB4B14521FFA251F4FFFDA0C8C6CED93433E7268_1717437111,2024-06-03 17:51:51+00:00,Crash Urgent,30.277602,-97.700803,E 13th St / Airport Blvd,ARCHIVED,17
5EC0660A4DCECB1B6FF4CA1A1D48CA532DEAE433_1717437579,2024-06-03 17:59:39+00:00,Crash Urgent,30.358423,-97.620423,6212 Adair Dr,ARCHIVED,17
B227683DD599B19550163F93DF6A091EEBC4FE14_1717439146,2024-06-03 18:25:46+00:00,Crash Service,30.373197,-97.721725,9124 METRIC BLVD,ARCHIVED,18
6D79AC70FCCBE187D7F97AC9E62067753408BC0F_1717439332,2024-06-03 18:28:52+00:00,Traffic Hazard,30.291257,-97.664064,5000-6300 183 Toll Sb,ARCHIVED,18
9D634E9D726305D5B9A7D2E527F6C49DD3603F4F_1717439335,2024-06-03 18:28:55+00:00,Traffic Hazard,30.270826,-97.745422,300-316 W 8TH ST,ARCHIVED,18
E7D24D494117446B0556377ACF5F693114048919_1717439690,2024-06-03 18:34:50+00:00,Crash Urgent,30.304416,-97.7436,3600-3610 N Lamar Blvd,ARCHIVED,18
819547D9BD3B29BDBE5CA0DF502A1EE0F7731D17_1717440251,2024-06-03 18:44:11+00:00,Crash Service,30.176914,-97.77975,8000 S Ih 35 Sb,ARCHIVED,18
73E4409E052D5B11A0FC684DD0B0E87A0C94F988_1717440258,2024-06-03 18:44:18+00:00,COLLISION,30.349334,-97.529984,GREENBURY DR / E US 290 HWY EB,ARCHIVED,18
490E6F8654D79B3C7760DCF5188FCBFB9F4122A9_1717440319,2024-06-03 18:45:19+00:00,Crash Service,30.278511,-97.729078,N Ih 35 Svrd Nb / E Martin Luther King Jr Blvd,ARCHIVED,18
4631E1EB7147851F2AEB66DBC5205A3882CD4C17_1717441172,2024-06-03 18:59:32+00:00,Traffic Hazard,30.455444,-97.825791,Anderson Mill Rd / N Fm 620 Rd,ARCHIVED,18
7167E28632050B446EDAC59DFF38370194317B4A_1717441438,2024-06-03 19:03:58+00:00,Crash Urgent,30.210356,-97.66887,RENTAL CAR LN / SPIRIT OF TEXAS DR,ARCHIVED,19
4CA57359F9485DDB7FBBEBCFF2F6CBA35DA7F416_1717444003,2024-06-03 19:46:43+00:00,TRFC HAZD/ DEBRIS,30.449869,-97.695434,14608-15300 BURNET RD,ARCHIVED,19
133595604EEA1D1266E39CCBB49B582682FD4DB3_1717444168,2024-06-03 19:49:28+00:00,COLLISION,30.035057,-97.687844,10700 N US HWY 183,ARCHIVED,19
CB852047223EB4C0EC2C483D9268EFB97861128A_1717445252,2024-06-03 20:07:32+00:00,Crash Service,30.321426,-97.688896,6815-6923 Berkman Dr,ARCHIVED,20
3154011F0FA752A480FC66220BF9C9BF1336A932_1717446070,2024-06-03 20:21:10+00:00,Crash Service,30.439909,-97.77894,12104 Hunters Chase Dr,ARCHIVED,20
2342784388AF00A5306FE131A3E3F9AE91BCCC0F_1717446282,2024-06-03 20:24:42+00:00,Crash Service,30.164157,-97.788224,9300 S Ih 35 Svrd Sb,ARCHIVED,20
188602E741C1AD458EB69E6AC2B6DED0F4486404_1717446670,2024-06-03 20:31:10+00:00,COLLISION,30.02519,-97.700116,CAMINO REAL / WILLIAMSON RD,ARCHIVED,20
6749B393A4DCF7777745CDD18F3E6FA3B43A2D22_1717448049,2024-06-03 20:54:09+00:00,Traffic Hazard,30.476022,-97.76451,14200-14217 N Fm 620 Rd Nb,ARCHIVED,20
022DD3EB01DE055B6AA3A09AD422629FB128BC26_1717448073,2024-06-03 20:54:33+00:00,TRFC HAZD/ DEBRIS,30.232563,-97.49261,Fm 969 Rd / Blake Manor Rd,ARCHIVED,20
1AE6C5E0E0F345457C3ADB9A0EAD763BA11FDF44_1717448709,2024-06-03 21:05:09+00:00,COLLISION,30.362798,-97.518031,Tower Rd / Samuel Welch Way,ARCHIVED,21
94A4AA8A6B3E6E1E3E7A4A1C2BC10C50FA220BEE_1717449096,2024-06-03 21:11:36+00:00,Traffic Hazard,30.191101,-97.772012,700-812 E WILLIAM CANNON DR,ARCHIVED,21
32F6CBAB415ED6D718F61FC88F136EAFC6DADD31_1717449137,2024-06-03 21:12:17+00:00,TRFC HAZD/ DEBRIS,30.31687,-97.793207,Fast Fox Trl / Toro Canyon Rd,ARCHIVED,21
EE8593B3AF2B2A4FB2CA630BCE6BE677E6585F5C_1717449232,2024-06-03 21:13:52+00:00,Traffic Hazard,30.259885,-97.813906,2430-2728 S Capital Of Texas Hwy Sb,ARCHIVED,21
8CC3C1DF10AF3703F8D99BE09290114EF658B116_1717449659,2024-06-03 21:20:59+00:00,Crash Urgent,30.24561,-97.802648,3600-3755 S Capital Of Texas Hwy Nb,ARCHIVED,21
3CFC55B34E891B01039A034BD40231D1AF0C4114_1717450097,2024-06-03 21:28:17+00:00,Crash Service,30.174069,-97.827189,2210 W Slaughter Ln,ARCHIVED,21
B852035718A45A6479B38C26FA96B28B0C9A8A56_1717451297,2024-06-03 21:48:17+00:00,LOOSE LIVESTOCK,30.148229,-97.562899,7600-blk WOLF LN,ARCHIVED,21
128351137A9C47206C4507DCF2E6FBEECA3A9079_1717451466,2024-06-03 21:51:06+00:00,Traffic Hazard,30.420913,-97.753684,11752-11786 Jollyville Rd,ARCHIVED,21
290448489A06C6A2DC62E82491212444BD6E341F_1717451807,2024-06-03 21:56:47+00:00,Crash Urgent,30.256628,-97.711108,E 5TH ST / N PLEASANT VALLEY RD,ARCHIVED,21
3106DFAF311E3C7E7D6542052825EEEB5C778D4C_1717451894,2024-06-03 21:58:14+00:00,COLLISION,30.349155,-97.55018,11430-11748 E Us 290 Hwy Wb,ARCHIVED,21
0F754698CC619F9AD3277E799702024DCBF3FAEB_1717452928,2024-06-03 22:15:28+00:00,COLLISION,30.349187,-97.548957,11430-11748 E Us 290 Hwy Wb,ARCHIVED,22
76A9E39FC0FB7FEFCE78C4940C4AA5468C8C8DF4_1717452980,2024-06-03 22:16:20+00:00,Crash Urgent,30.230335,-97.759799,3200-3219 S Congress Ave,ARCHIVED,22
3CA160CEAE9440FF85D9E90C5CFF9DA4BCCCD286_1717453491,2024-06-03 22:24:51+00:00,COLLISN/ LVNG SCN,30.459923,-97.69835,14900-15237 N Mopac Expy Svrd Nb,ARCHIVED,22
A1F9EBB629D421DA846278DBDDDACB353598EBFF_1717453667,2024-06-03 22:27:47+00:00,COLLISION,30.459686,-97.698725,15015-15233 N Mopac Expy Nb,ARCHIVED,22
EC99F53E14FDFE8DBD7FFC6455A4B4CF46E5C609_1717453676,2024-06-03 22:27:56+00:00,Crash Service,30.263745,-97.7458,100-119 W Cesar Chavez St,ARCHIVED,22
BEFA2B19820DA7401DBF672069D4AF99A040C200_1717453850,2024-06-03 22:30:50+00:00,Crash Urgent,30.470364,-97.797152,13900-13949 N Us 183 Hwy Svrd Nb,ARCHIVED,22
B124524C4B1ADE45D1DEECBCDEF614FADB3EC205_1717454098,2024-06-03 22:34:58+00:00,Crash Urgent,30.338743,-97.699652,E Anderson Ln Svrd Eb / N Ih 35 Svrd Nb,ARCHIVED,22
9B42C60DFB2B5A8E1C588B0EC793752AA4F299F3_1717454216,2024-06-03 22:36:56+00:00,Traffic Hazard,30.378767,-97.691854,903 WAGON TRL,ARCHIVED,22
FEE8346A5A401A9C314846811346613D2DDF998C_1717454232,2024-06-03 22:37:12+00:00,Crash Service,30.302538,-97.697615,1801 E 51st St,ARCHIVED,22
011C945F30CE2CBAFC452F39840F025693339C42_1717454348,2024-06-03 22:39:08+00:00,Traffic Hazard,30.301656,-97.576759,10500-12037 Bloor Rd,ARCHIVED,22
8B057F39D18E294235AB27685BD61815C856EAA6_1717454638,2024-06-03 22:43:58+00:00,COLLISION,30.349016,-97.545868,11821 E Us 290 Hwy Eb,ARCHIVED,22
0104CF3B45056589309EFFD4D0889E430018B490_1717455586,2024-06-03 22:59:46+00:00,Crash Urgent,30.183351,-97.880241,10500-11020 S Mopac Expy Sb,ARCHIVED,22
E9A20A4AF61C91B0232679BC583058B278FB2926_1717455688,2024-06-03 23:01:28+00:00,Crash Service,30.203686,-97.642048,3132 E Sh 71 Svrd Eb,ARCHIVED,23
CA59BCD3DA4DAAC52F3FCFDC0AB963F65CF421BC_1717455790,2024-06-03 23:03:10+00:00,Crash Urgent,30.172951,-97.785277,S CONGRESS AVE / RALPH ABLANEDO DR,ARCHIVED,23
1C90B882D4AC9C7D95D597BD8B37E3BFA36AEC00_1717456247,2024-06-03 23:10:47+00:00,Crash Urgent,30.315309,-97.741383,1300-1399 W 45th St,ARCHIVED,23
BC77B0705ECD0E9B1735332131C54C8EA571C491_1717456487,2024-06-03 23:14:47+00:00,COLLISN/ LVNG SCN,30.439242,-97.686069,2323 W Wells Branch Pkwy,ARCHIVED,23
4F2B344C5268B61FB41F14C640AEAF89BB7AE6D7_1717456577,2024-06-03 23:16:17+00:00,Traffic Hazard,30.270329,-97.732476,718-725 E 11th St,ARCHIVED,23
0AEC17CE3BFF113E1C7C16E9D9DCAF90BF590974_1717457010,2024-06-03 23:23:30+00:00,Traffic Hazard,30.239682,-97.752917,2301 S Congress Ave,ARCHIVED,23
83EC73D69436A58D7BD6BA448A17C1AA22D950C8_1717457052,2024-06-03 23:24:12+00:00,Crash Urgent,30.399946,-97.680853,900-1415 WALNUT CREEK PARK RD,ARCHIVED,23
80658C64F144849DE7740BF64D7CA5A88EF951B6_1717457191,2024-06-03 23:26:31+00:00,Traffic Hazard,30.313901,-97.652545,5512 Burgundy Dr,ARCHIVED,23
17E89C359872F5659B5D7892BA8E52821C93EEF3_1717457627,2024-06-03 23:33:47+00:00,Crash Service,30.321101,-97.71666,5700-5822 Duval St,ARCHIVED,23
618DCDFB0CD9AE4481164961C4796DD8E3930C8D_1717457768,2024-06-03 23:36:08+00:00,Crash Service,30.34434,-97.671903,1800-1841 Ferguson Ln,ARCHIVED,23
7F1426A678C0021BBBF19EB1D7D6353054809224_1717457922,2024-06-03 23:38:42+00:00,Crash Urgent,30.38863,-97.749846,9336-9498 N Capital Of Texas Hwy Sb,ARCHIVED,23
15D1EE116284B85E5DE3E00564518367FE994DE7_1717457951,2024-06-03 23:39:11+00:00,Traffic Hazard,30.250718,-97.683685,800-855 Ed Bluestein Blvd Svrd Nb,ARCHIVED,23
430D53392925E841EF2DAA3C47DADD8DE98241F0_1717458290,2024-06-03 23:44:50+00:00,Crash Urgent,30.314445,-97.663289,7112 Ed Bluestein Blvd Svrd Sb,ARCHIVED,23
6FD599B68B363C01A1296645DA4305D3313EBB3F_1717459042,2024-06-03 23:57:22+00:00,Crash Urgent,30.376581,-97.674844,800-849 E Braker Ln,ARCHIVED,23
26CED0B5EA2B6F3C8B1E5090A6CDBDFAE5A6F853_1717459177,2024-06-03 23:59:37+00:00,Crash Urgent,30.37661,-97.674902,821 E Braker Ln,ARCHIVED,23
8625B37CD2002510D8A44BF30088560F7CED9EED_1717459659,2024-06-04 00:07:39+00:00,Traffic Hazard,30.184508,-97.78163,7300-7438 S Congress Ave,ARCHIVED,0
06610FA060E114F26AD7660390D7D9864E0095D8_1717460380,2024-06-04 00:19:40+00:00,Traffic Hazard,30.2474,-97.774269,2237-2312 S Lamar Blvd,ARCHIVED,0
634DE0A75896238BFD3F5886F6062F00DA3D0B56_1717460664,2024-06-04 00:24:24+00:00,Stalled Vehicle,30.265843,-97.738589,500 E 5th St,ARCHIVED,0
A9E76F7F478C7BE32C80F3BB0B7CC06E002D25BB_1717461096,2024-06-04 00:31:36+00:00,Crash Service,30.357859,-97.687529,E Rundberg Ln / N Ih 35 Svrd Nb,ARCHIVED,0
64C84E952453CD25D3097C7CFB8BA8178A0D109F_1717461505,2024-06-04 00:38:25+00:00,Traffic Hazard,30.213939,-97.705757,6304-6760 E BEN WHITE BLVD SVRD WB,ARCHIVED,0
16A39286EB1BC47CBCC280AE068124E5A9661ABC_1717461577,2024-06-04 00:39:37+00:00,TRFC HAZD/ DEBRIS,30.30512,-97.619684,7916 Decker Ln,ARCHIVED,0
C0AED871BAB88520B7E8F8761F7A4AFB605D5410_1717461791,2024-06-04 00:43:11+00:00,TRFC HAZD/ DEBRIS,30.248866,-97.560975,N DUNLAP RD / FM 969 RD,ARCHIVED,0
9147343D9851D9A4727FAB30D6594B416109E55A_1717461867,2024-06-04 00:44:27+00:00,Traffic Hazard,30.191176,-97.779551,S Congress Ave / Clearday Dr,ARCHIVED,0
0864A91883AB86909614F36A588EE81376A25C45_1717463748,2024-06-04 01:15:48+00:00,TRFC HAZD/ DEBRIS,30.354879,-97.570144,9917 Hill Ln,ARCHIVED,1
85FD66C7749E88C463DC95E6098772B2532EC065_1717465132,2024-06-04 01:38:52+00:00,Traffic Hazard,30.313965,-97.652677,5506 Burgundy Dr,ARCHIVED,1
749FA825D1F9D8E78BD2495940F92586C04EF35A_1717466093,2024-06-04 01:54:53+00:00,Crash Urgent,30.337828,-97.661816,9020 Tuscany Way,ARCHIVED,1
B227683DD599B19550163F93DF6A091EEBC4FE14_1717466928,2024-06-04 02:08:48+00:00,TRFC HAZD/ DEBRIS,30.390709,-97.597768,13014-14120 Cameron Rd,ARCHIVED,2
B8509B02CC4C001875E9FCB20F3C7C0DF970B5A0_1717468448,2024-06-04 02:34:08+00:00,Traffic Hazard,30.155429,-97.858885,Yandall Dr / Brodie Ln,ARCHIVED,2
0FA6BCA242CCB96697E8DE570882C6B38746591A_1717470378,2024-06-04 03:06:18+00:00,Crash Urgent,30.218978,-97.807181,West Gate Blvd / W Stassney Ln,ARCHIVED,3
7841FB1F92B99194CA818D410CB09430731B6285_1717471145,2024-06-04 03:19:05+00:00,Traffic Hazard,30.360441,-97.686226,9421-10005 N IH 35 SVRD NB,ARCHIVED,3
F73EA162F0ED315F3D7F8E2C79A2A4144091A128_1717472170,2024-06-04 03:36:10+00:00,Crash Urgent,30.377191,-97.658666,Dessau Rd / E Braker Ln,ARCHIVED,3
4969DE54A08304D642C196AC05D389BBBB255571_1717474118,2024-06-04 04:08:38+00:00,Crash Urgent,30.394973,-97.672099,12200 N Ih 35 Svrd Sb,ARCHIVED,4
A20F01A742A1C4E4A9A79543BCD5388BD2244696_1717475757,2024-06-04 04:35:57+00:00,Crash Service,30.354755,-97.703748,8610 N Lamar Blvd,ARCHIVED,4
D60AF283B62280A8D737359C8859C0142AAF28C0_1717476123,2024-06-04 04:42:03+00:00,Crash Service,30.316946,-97.623698,7601 Daffan Ln,ARCHIVED,4
C634A167030B9BACA992D8A88AE52B909833DD12_1717477979,2024-06-04 05:12:59+00:00,TRFC HAZD/ DEBRIS,30.368333,-97.893553,2900 N QUINLAN PARK RD,ARCHIVED,5
E5FE83A7EFBF591DEB9C3274D458729A2E26227E_1717481864,2024-06-04 06:17:44+00:00,Crash Urgent,30.336541,-97.694187,1000-1064 E ANDERSON LN SVRD WB,ARCHIVED,6
322D4D7214A6E86E667EFE2B0064225A8882B628_1717490613,2024-06-04 08:43:33+00:00,Crash Service,30.334378,-97.615933,9700 E Us 290 Hwy Svrd Wb,ARCHIVED,8
6D04A668CCC2166D714A086DF60ACA8082ED8667_1717493061,2024-06-04 09:24:21+00:00,Stalled Vehicle,30.37007,-97.720268,8900 Research Blvd Sb,ARCHIVED,9
B0A5BD0C190E9CE1A7B0CF390F1326326830EB7D_1717497295,2024-06-04 10:34:55+00:00,Crash Urgent,30.441048,-97.664483,1425-1509 W Wells Branch Pkwy,ARCHIVED,10
ECBBA657698CD0456AE5C2E9D24999B77C4A8498_1717499437,2024-06-04 11:10:37+00:00,Crash Urgent,30.297488,-97.718037,4000 N Ih 35 Sb,ARCHIVED,11
9A1DDA7B8B0B4516ECE09BF09181CC18BD09D931_1717499446,2024-06-04 11:10:46+00:00,Crash Urgent,30.216636,-97.720187,3006 Alvin Devane Blvd,ARCHIVED,11
1D3309AE08FFC29BCA69577541E57D3D5AB66341_1717499910,2024-06-04 11:18:30+00:00,Crash Urgent,30.169218,-97.738622,6311-6323 E William Cannon Dr,ARCHIVED,11
D1D904BDB4FAEC931ACB49890B51B0657C0BB751_1717500579,2024-06-04 11:29:39+00:00,Stalled Vehicle,30.382775,-97.674154,N Ih 35 Svrd Sb / Meadow Lark Ave,ARCHIVED,11
6C505DF96F1FAAB539199949572820B2C90F6959_1717500760,2024-06-04 11:32:40+00:00,COLLISION WITH INJURY,30.448716,-97.661714,Fm 1825 Rd / Vision Dr,ARCHIVED,11
6F510F4A180384CE18F926AB595E20AE16FA1E2E_1717501037,2024-06-04 11:37:17+00:00,Crash Urgent,30.297488,-97.718037,4000 N Ih 35 Sb,ARCHIVED,11
98A0AE781A4FC04FC2F55A87178C8BD2CCAEA8A7_1717501339,2024-06-04 11:42:19+00:00,Crash Service,30.388805,-97.746874,9500-9531 N Capital Of Texas Hwy Nb,ARCHIVED,11
1D39AD587747B9C15F27B294438DD4145B2A79A9_1717501534,2024-06-04 11:45:34+00:00,Traffic Hazard,30.26123,-97.736767,E Cesar Chavez St / N Ih 35 Svrd Sb,ARCHIVED,11
5275AA6E7680CE5BA67569B23119BDA775D6C41F_1717501796,2024-06-04 11:49:56+00:00,Stalled Vehicle,30.210356,-97.66887,Spirit Of Texas Dr / Rental Car Ln,ARCHIVED,11
CAB1712687E44189836447CABE02AFAE8B75EE57_1717502041,2024-06-04 11:54:01+00:00,Crash Service,30.194491,-97.623434,4000-4199 E Sh 71 Svrd Wb,ARCHIVED,11
39CACD2E0A5452368CB72F0A56F73C9D1F846043_1717504725,2024-06-04 12:38:45+00:00,Crash Urgent,30.278754,-97.731387,600-712 E Martin Luther King Jr Blvd,ARCHIVED,12
22578BD38EF7CE8C61CA0F4551751F7E861D015F_1717505491,2024-06-04 12:51:31+00:00,Traffic Hazard,30.250952,-97.691662,7201 Levander Loop,ARCHIVED,12
